complex_id,pdb_id,protein_chain,ligand_resname,ligand_smiles,target_name,species,uniprot_id,label_type,label_value,label_unit,activity_type,n_measurements,molecule_chembl_ids,template_structure_id,template_quality_score,template_resolution,template_ligand_resname,data_source,pdb_path
3s95_B_STU_1245,3s95,B,STU,,LIMK1,HOMO SAPIENS,,KLIFS_quality_score,8.9,unitless,template_quality,1,,1245,8.9,1.65,STU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3s95.pdb
7qhg_A_T3B_14021,7qhg,A,T3B,,LIMK2,HOMO SAPIENS,,KLIFS_quality_score,9.1,unitless,template_quality,1,,14021,9.1,1.45,T3B,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/7qhg.pdb
6seq_A_0_12995,6seq,A,0,,LMR3,HOMO SAPIENS,,KLIFS_quality_score,6.8,unitless,template_quality,1,,12995,6.8,2.1,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6seq.pdb
8e06_A_0_14881,8e06,A,0,,LRRK1,HOMO SAPIENS,,KLIFS_quality_score,4.0,unitless,template_quality,1,,14881,4,4.3,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8e06.pdb
8u7l_A_0_15184,8u7l,A,0,,LRRK2,HOMO SAPIENS,,KLIFS_quality_score,5.2,unitless,template_quality,1,,15184,5.2,3.6,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8u7l.pdb
2zv7_A_0_5771,2zv7,A,0,,LYN,MUS MUSCULUS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,5771,9.6,2.5,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2zv7.pdb
5xy1_A_8H0_8271,5xy1,A,8H0,,LYN,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,8271,8,2.7,8H0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5xy1.pdb
3zlw_A_MT8_3278,3zlw,A,MT8,,MAP2K1,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,3278,9.7,2.12,MT8,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3zlw.pdb
1s9i_B_ATP_2770,1s9i,B,ATP,,MAP2K2,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,2770,8,3.2,ATP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/1s9i.pdb
3aln_A_ANP_2832,3aln,A,ANP,,MAP2K4,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,2832,9.7,2.3,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3aln.pdb
3vn9_A_ANK_1228,3vn9,A,ANK,,MAP2K6,HOMO SAPIENS,,KLIFS_quality_score,9.5,unitless,template_quality,1,,1228,9.5,2.6,ANK,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3vn9.pdb
6yg0_A_0_12695,6yg0,A,0,,MAP2K7,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,12695,9.6,2,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6yg0.pdb
5cen_A_0_6157,5cen,A,0,,DLK,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,6157,8,1.7,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5cen.pdb
4g3f_A_0WB_5788,4g3f,A,0WB,,NIK,MUS MUSCULUS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,5788,8,1.64,0WB,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4g3f.pdb
4idt_B_T28_2207,4idt,B,T28,,NIK,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,2207,8,2.4,T28,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4idt.pdb
6juu_A_C9R_12166,6juu,A,C9R,,ZAK,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,12166,9.7,1.9,C9R,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6juu.pdb
4uya_A_AGS_6126,4uya,A,AGS,,MLK4,HOMO SAPIENS,,KLIFS_quality_score,5.2,unitless,template_quality,1,,6126,5.2,2.8,AGS,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4uya.pdb
4bhn_A_BH9_4754,4bhn,A,BH9,,MAP3K5,HOMO SAPIENS,,KLIFS_quality_score,9.9,unitless,template_quality,1,,4754,9.9,2.3,BH9,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4bhn.pdb
5jga_A_6KC_6886,5jga,A,6KC,,TAK1,HOMO SAPIENS,,KLIFS_quality_score,9.5,unitless,template_quality,1,,6886,9.5,2,6KC,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5jga.pdb
4y85_B_499_429,4y85,B,499,,COT,HOMO SAPIENS,,KLIFS_quality_score,8.4,unitless,template_quality,1,,429,8.4,2.33,499,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4y85.pdb
4uy9_A_0_6127,4uy9,A,0,,MLK1,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,6127,9.6,2.81,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4uy9.pdb
8fjz_A_Y3I_14691,8fjz,A,Y3I,,HPK1,HOMO SAPIENS,,KLIFS_quality_score,9.4,unitless,template_quality,1,,14691,9.4,1.897,Y3I,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8fjz.pdb
5j5t_A_6G2_7133,5j5t,A,6G2,,KHS2,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,7133,9.7,2.85,6G2,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5j5t.pdb
4rvt_A_3XM_2751,4rvt,A,3XM,,HGK,HOMO SAPIENS,,KLIFS_quality_score,8.6,unitless,template_quality,1,,2751,8.6,2.4,3XM,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4rvt.pdb
4zzn_A_CQ8_2605,4zzn,A,CQ8,,Erk2,HOMO SAPIENS,,KLIFS_quality_score,9.8,unitless,template_quality,1,,2605,9.8,1.33,CQ8,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4zzn.pdb
4h36_A_0_3459,4h36,A,0,,JNK3,HOMO SAPIENS,,KLIFS_quality_score,9.8,unitless,template_quality,1,,3459,9.8,3,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4h36.pdb
7n8t_A_AMP_14241,7n8t,A,AMP,,JNK2,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,14241,8,1.69,AMP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/7n8t.pdb
1nxk_A_STU_1342,1nxk,A,STU,,MAPKAPK2,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,1342,9.7,2.7,STU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/1nxk.pdb
3fhr_A_P4O_4590,3fhr,A,P4O,,MAPKAPK3,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,4590,8,1.9,P4O,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3fhr.pdb
2hak_H_0_261,2hak,H,0,,MARK1,HOMO SAPIENS,,KLIFS_quality_score,9.0,unitless,template_quality,1,,261,9,2.6,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2hak.pdb
5kz8_B_6Z5_7968,5kz8,B,6Z5,,MARK2,HOMO SAPIENS,,KLIFS_quality_score,8.8,unitless,template_quality,1,,7968,8.8,3.21,6Z5,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5kz8.pdb
2qnj_A_0_3269,2qnj,A,0,,MARK3,HOMO SAPIENS,,KLIFS_quality_score,8.6,unitless,template_quality,1,,3269,8.6,2.7,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2qnj.pdb
8xfl_A_0_15101,8xfl,A,0,,MARK4,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,15101,8,3,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8xfl.pdb
5loh_A_STU_7085,5loh,A,STU,,MASTL,HOMO SAPIENS,,KLIFS_quality_score,4.2,unitless,template_quality,1,,7085,4.2,3.1,STU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5loh.pdb
4bfm_A_ANP_5798,4bfm,A,ANP,,MELK,MUS MUSCULUS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,5798,8,2.35,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4bfm.pdb
4d2v_C_45R_2492,4d2v,C,45R,,MELK,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,2492,9.7,2.45,45R,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4d2v.pdb
3bpr_C_OLP_276,3bpr,C,OLP,,MER,HOMO SAPIENS,,KLIFS_quality_score,9.3,unitless,template_quality,1,,276,9.3,2.8,OLP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3bpr.pdb
4r1v_A_3E8_2972,4r1v,A,3E8,,MET,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,2972,8,1.2,3E8,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4r1v.pdb
2hw6_A_0_2084,2hw6,A,0,,MNK1,HOMO SAPIENS,,KLIFS_quality_score,7.2,unitless,template_quality,1,,2084,7.2,2.5,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2hw6.pdb
6jlr_A_BV9_11968,6jlr,A,BV9,,MNK2,HOMO SAPIENS,,KLIFS_quality_score,8.6,unitless,template_quality,1,,11968,8.6,2.9,BV9,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6jlr.pdb
4m68_A_0_5819,4m68,A,0,,MLKL,MUS MUSCULUS,,KLIFS_quality_score,8.5,unitless,template_quality,1,,5819,8.5,1.7,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4m68.pdb
7mon_A_ZL1_13980,7mon,A,ZL1,,MLKL,HOMO SAPIENS,,KLIFS_quality_score,9.2,unitless,template_quality,1,,13980,9.2,2.23,ZL1,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/7mon.pdb
8zkd_A_ANP_15346,8zkd,A,ANP,,RON,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,15346,8,2.05,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8zkd.pdb
5zcs_B_0_9749,5zcs,B,0,,FRAP,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,9749,9.6,0,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5zcs.pdb
2x4f_B_16X_4866,2x4f,B,16X,,SgK085,HOMO SAPIENS,,KLIFS_quality_score,8.7,unitless,template_quality,1,,4866,8.7,2.67,16X,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2x4f.pdb
4b9d_B_CK7_1209,4b9d,B,CK7,,NEK1,HOMO SAPIENS,,KLIFS_quality_score,6.7,unitless,template_quality,1,,1209,6.7,1.9,CK7,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4b9d.pdb
5m53_A_7GJ_7159,5m53,A,7GJ,,NEK2,HOMO SAPIENS,,KLIFS_quality_score,7.6,unitless,template_quality,1,,7159,7.6,1.9,7GJ,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5m53.pdb
6s73_A_F9N_12357,6s73,A,F9N,,NEK7,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,12357,8,3.5,F9N,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6s73.pdb
4pmp_A_31W_3608,4pmp,A,31W,,TRKA,HOMO SAPIENS,,KLIFS_quality_score,9.3,unitless,template_quality,1,,3608,9.3,1.8,31W,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4pmp.pdb
4at3_A_LTI_3600,4at3,A,LTI,,TRKB,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,3600,8,1.77,LTI,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4at3.pdb
6kzc_A_DZC_11696,6kzc,A,DZC,,TRKC,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,11696,8,2,DZC,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6kzc.pdb
2vwi_D_ANP_4833,2vwi,D,ANP,,OSR1,HOMO SAPIENS,,KLIFS_quality_score,9.8,unitless,template_quality,1,,4833,9.8,2.15,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2vwi.pdb
2hy8_1_1ST_172,2hy8,1,1ST,,PAK1,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,172,9.6,2,1ST,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2hy8.pdb
6fd3_A_ADP_9462,6fd3,A,ADP,,PAK3,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,9462,8,1.52,ADP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6fd3.pdb
2q0n_A_0_1393,2q0n,A,0,,PAK4,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,1393,9.7,1.75,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2q0n.pdb
2f57_B_23D_199,2f57,B,23D,,PAK5,HOMO SAPIENS,,KLIFS_quality_score,9.9,unitless,template_quality,1,,199,9.9,1.8,23D,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2f57.pdb
2c30_A_0_4679,2c30,A,0,,PAK6,HOMO SAPIENS,,KLIFS_quality_score,8.9,unitless,template_quality,1,,4679,8.9,1.6,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2c30.pdb
3dls_C_ADP_3377,3dls,C,ADP,,PASK,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,3377,8,2.3,ADP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3dls.pdb
6bhc_A_0_9068,6bhc,A,0,,SgK269,HOMO SAPIENS,,KLIFS_quality_score,3.2,unitless,template_quality,1,,9068,3.2,2.3,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6bhc.pdb
8xyb_C_0_15264,8xyb,C,0,,PHKg1,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,15264,8,3.1,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8xyb.pdb
2y7j_B_B49_1895,2y7j,B,B49,,PHKg2,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,1895,9.6,2.5,B49,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2y7j.pdb
4yc4_A_M59_9258,4yc4,A,M59,,PI4K2A,HOMO SAPIENS,,KLIFS_quality_score,8.5,unitless,template_quality,1,,9258,8.5,2.58,M59,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4yc4.pdb
4wtv_A_ATP_9095,4wtv,A,ATP,,PI4K2B,HOMO SAPIENS,,KLIFS_quality_score,8.9,unitless,template_quality,1,,9095,8.9,1.9,ATP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4wtv.pdb
6bq1_E_E4S_9069,6bq1,E,E4S,,PI4KA,HOMO SAPIENS,,KLIFS_quality_score,6.8,unitless,template_quality,1,,9069,6.8,0,E4S,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6bq1.pdb
4d0l_E_093_9139,4d0l,E,093,,PI4KB,HOMO SAPIENS,,KLIFS_quality_score,9.4,unitless,template_quality,1,,9139,9.4,2.94,093,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4d0l.pdb
7bi6_A_ATP_14149,7bi6,A,ATP,,Pik3c2a,MUS MUSCULUS,,KLIFS_quality_score,9.3,unitless,template_quality,1,,14149,9.3,2.75,ATP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/7bi6.pdb
5anl_A_RBQ_9349,5anl,A,RBQ,,PIK3C3,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,9349,9.6,2.7,RBQ,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5anl.pdb
4a55_A_P08_9403,4a55,A,P08,,p110a,MUS MUSCULUS,,KLIFS_quality_score,7.6,unitless,template_quality,1,,9403,7.6,3.5,P08,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4a55.pdb
4l23_A_X6K_9290,4l23,A,X6K,,p110a,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,9290,9.6,2.5,X6K,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4l23.pdb
4bfr_B_J82_9401,4bfr,B,J82,,p110b,MUS MUSCULUS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,9401,8,2.8,J82,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4bfr.pdb
7r26_A_SD5_14231,7r26,A,SD5,,p110d,MUS MUSCULUS,,KLIFS_quality_score,8.7,unitless,template_quality,1,,14231,8.7,2.3,SD5,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/7r26.pdb
5ubt_A_85S_9092,5ubt,A,85S,,p110d,HOMO SAPIENS,,KLIFS_quality_score,9.1,unitless,template_quality,1,,9092,9.1,2.83,85S,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5ubt.pdb
4ful_A_0VU_9242,4ful,A,0VU,,p110g,HOMO SAPIENS,,KLIFS_quality_score,9.5,unitless,template_quality,1,,9242,9.5,2.47,0VU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4ful.pdb
8sor_D_0_14802,8sor,D,0,,PIK3R4,HOMO SAPIENS,,KLIFS_quality_score,0.0,unitless,template_quality,1,,14802,0,3.96,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8sor.pdb
3cy3_A_JN5_2443,3cy3,A,JN5,,PIM1,HOMO SAPIENS,,KLIFS_quality_score,9.9,unitless,template_quality,1,,2443,9.9,2.15,JN5,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3cy3.pdb
2iwi_A_HB1_7217,2iwi,A,HB1,,PIM2,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,7217,8,2.8,HB1,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2iwi.pdb
8d6c_A_QGR_14296,8d6c,A,QGR,,MYT1,HOMO SAPIENS,,KLIFS_quality_score,9.7,unitless,template_quality,1,,14296,9.7,2.2,QGR,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8d6c.pdb
4otd_A_0_546,4otd,A,0,,PKN1,HOMO SAPIENS,,KLIFS_quality_score,8.9,unitless,template_quality,1,,546,8.9,2,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4otd.pdb
4crs_A_AGS_535,4crs,A,AGS,,PKN2,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,535,8,2.75,AGS,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4crs.pdb
2v5q_B_0_4961,2v5q,B,0,,PLK1,HOMO SAPIENS,,KLIFS_quality_score,9.8,unitless,template_quality,1,,4961,9.8,2.3,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2v5q.pdb
4i5p_A_1D1_5560,4i5p,A,1D1,,PLK2,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,5560,8,1.74,1D1,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4i5p.pdb
4b6l_A_9ZP_3797,4b6l,A,9ZP,,PLK3,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,3797,8,1.9,9ZP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4b6l.pdb
3cok_A_ANP_1818,3cok,A,ANP,,PLK4,HOMO SAPIENS,,KLIFS_quality_score,8.8,unitless,template_quality,1,,1818,8.8,2.25,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3cok.pdb
5gz9_A_ANP_8034,5gz9,A,ANP,,SGK196,MUS MUSCULUS,,KLIFS_quality_score,4.0,unitless,template_quality,1,,8034,4,2.4,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5gz9.pdb
5ve6_A_0_8573,5ve6,A,0,,SgK223,HOMO SAPIENS,,KLIFS_quality_score,1.2,unitless,template_quality,1,,8573,1.2,2.95,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5ve6.pdb
5ufu_A_STU_7590,5ufu,A,STU,,AMPKa1,MUS MUSCULUS,,KLIFS_quality_score,8.5,unitless,template_quality,1,,7590,8.5,3.45,STU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5ufu.pdb
6c9h_A_STU_10714,6c9h,A,STU,,AMPKa1,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,10714,8,2.65,STU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6c9h.pdb
5li9_A_ACP_7068,5li9,A,ACP,,PKCi,HOMO SAPIENS,,KLIFS_quality_score,9.0,unitless,template_quality,1,,7068,9,1.79,ACP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5li9.pdb
6pk6_A_OND_11582,6pk6,A,OND,,PRP4,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,11582,9.6,2.1,OND,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6pk6.pdb
6zxg_z_ATP_13012,6zxg,z,ATP,,RIOK1,HOMO SAPIENS,,KLIFS_quality_score,9.3,unitless,template_quality,1,,13012,9.3,2.6,ATP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6zxg.pdb
6tu9_A_0LI_11944,6tu9,A,0LI,,ROR1,HOMO SAPIENS,,KLIFS_quality_score,7.2,unitless,template_quality,1,,11944,7.2,1.94,0LI,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6tu9.pdb
4gt4_A_0_414,4gt4,A,0,,ROR2,HOMO SAPIENS,,KLIFS_quality_score,7.6,unitless,template_quality,1,,414,7.6,2.41,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4gt4.pdb
4uxl_A_5P8_198,4uxl,A,5P8,,ROS,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,198,8,2.4,5P8,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4uxl.pdb
2z7q_A_ACP_2778,2z7q,A,ACP,,RSK3,HOMO SAPIENS,,KLIFS_quality_score,4.8,unitless,template_quality,1,,2778,4.8,2,ACP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/2z7q.pdb
4nif_D_0_5571,4nif,D,0,,RSK3-b,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,5571,9.6,2.15,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4nif.pdb
8xov_A_ANP_15216,8xov,A,ANP,,RSK1,HOMO SAPIENS,,KLIFS_quality_score,6.8,unitless,template_quality,1,,15216,6.8,2.55,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8xov.pdb
8wf4_A_0_15082,8wf4,A,0,,RSK1-b,HOMO SAPIENS,,KLIFS_quality_score,8.0,unitless,template_quality,1,,15082,8,2.65,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/8wf4.pdb
3g51_A_ANP_5695,3g51,A,ANP,,RSK2,MUS MUSCULUS,,KLIFS_quality_score,4.8,unitless,template_quality,1,,5695,4.8,1.8,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3g51.pdb
5d9k_B_584_5987,5d9k,B,584,,RSK2,HOMO SAPIENS,,KLIFS_quality_score,9.2,unitless,template_quality,1,,5987,9.2,2.55,584,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/5d9k.pdb
4m8t_A_RMM_5756,4m8t,A,RMM,,RSK2-b,MUS MUSCULUS,,KLIFS_quality_score,9.1,unitless,template_quality,1,,5756,9.1,3,RMM,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4m8t.pdb
4jg8_A_1LE_1497,4jg8,A,1LE,,RSK2-b,HOMO SAPIENS,,KLIFS_quality_score,9.6,unitless,template_quality,1,,1497,9.6,3.1,1LE,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/4jg8.pdb
1vzo_A_0_107,1vzo,A,0,,MSK1,HOMO SAPIENS,,KLIFS_quality_score,7.2,unitless,template_quality,1,,107,7.2,1.8,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/1vzo.pdb
7up6_A_SUU_14353,7up6,A,SUU,,MSK1-b,HOMO SAPIENS,,KLIFS_quality_score,8.8,unitless,template_quality,1,,14353,8.8,2.6,SUU,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/7up6.pdb
6g76_A_ANP_11006,6g76,A,ANP,,RSK4,HOMO SAPIENS,,KLIFS_quality_score,6.8,unitless,template_quality,1,,11006,6.8,3,ANP,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6g76.pdb
3wf6_A_FZ9_1859,3wf6,A,FZ9,,p70S6K,HOMO SAPIENS,,KLIFS_quality_score,9.4,unitless,template_quality,1,,1859,9.4,2.03,FZ9,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/3wf6.pdb
6tua_A_0_11943,6tua,A,0,,RYK,HOMO SAPIENS,,KLIFS_quality_score,9.3,unitless,template_quality,1,,11943,9.3,2.38,0,KLIFS template structure,/ocean/projects/cis260039p/mjaju/projects/data/raw/pdb/6tua.pdb
